meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0646929,0.0646843,0.0626804,0.0604914,0.0586706,0.0574117,0.0569665,0.0568559,0.0574206,0.058404,0.0593757,0.0604935,0.0615368,0.0624652,0.0632564,0.0641152,0.0645716,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.245926,0.284906,0.330406,0.372688,0.416959,0.462504,0.508839,0.556791,0.604698,0.653144,0.698647,0.741178,0.781114,0.817373,0.849432,0.87865,0.900882,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0249524,0.0296193,0.0361317,0.0430604,0.0513228,0.061019,0.0721251,0.0848083,0.098628,0.113379,0.128751,0.144204,0.159476,0.174414,0.188474,0.201354,0.212992,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.359698,0.430026,0.632009,0.844243,1.12017,1.3165,1.63416,1.8258,2.22041,2.38393,2.74718,2.92119,3.21535,3.41657,3.72128,3.81867,4.09092,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.11273,1.27466,1.81466,2.33903,2.99546,3.33835,3.98697,4.21617,4.97835,5.08995,5.72585,5.87378,6.34939,6.6184,7.15994,7.22296,7.75213,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.181907,0.21336,0.281688,0.350294,0.431449,0.501254,0.59257,0.667906,0.773726,0.847999,0.948973,1.02043,1.1076,1.17623,1.25344,1.30175,1.36389,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.08908,1.26722,1.75228,2.22044,2.78633,3.18706,3.79279,4.19317,4.91796,5.29361,5.96959,6.3568,6.95085,7.3903,7.9551,8.25649,8.76679,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0372392,0.0443318,0.0584338,0.0734242,0.091392,0.109002,0.131276,0.152171,0.179013,0.201377,0.228975,0.251827,0.277173,0.299109,0.322584,0.339425,0.359284,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.121033,0.136462,0.156686,0.183532,0.214645,0.254437,0.295152,0.342857,0.387689,0.437954,0.484678,0.532239,0.576331,0.617513,0.655742,0.690928,0.723052,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.399619,0.43113,0.477946,0.538758,0.606942,0.681509,0.759953,0.834957,0.915306,0.98388,1.06128,1.12312,1.19274,1.25217,1.31869,1.36448,1.42816,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.391096,0.432534,0.490638,0.559887,0.635668,0.726806,0.817153,0.924431,1.01949,1.13297,1.23206,1.34012,1.43859,1.53413,1.61468,1.70247,1.77105,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FodderHerb_Residue,Poultry,Poultry,0.43295,0.655349,0.744274,0.804415,0.885671,0.972572,1.09808,1.24773,1.41092,1.60953,1.8055,2.0398,2.24985,2.50298,2.72606,2.96827,3.20066,3.42409,3.6158,3.83368,4.0085,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.003482,0.0042622,0.0066644,0.0091127,0.0102654,0.0120498,0.0148678,0.018081,0.0217728,0.0260933,0.0308411,0.0363171,0.0419755,0.0481751,0.0543992,0.060784,0.0669765,0.0729399,0.0785364,0.0837741,0.088592,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Western,Mixed,Pasture_FodderGrass,Beef,Beef,0.162102,0.288289,0.531569,0.726561,0.759009,0.777376,0.791506,0.831964,0.872422,0.928877,0.973999,1.01986,1.04507,1.0794,1.09531,1.10946,1.11506,1.1145,1.10995,1.10925,1.09707,Mt,
